threads,delta,light,rebuilds,time_es,cpu_load
9,0.1,60,5,18.540966666666666,5.245566666666667
9,0.2285714285714286,60,5,37.56,3.7868666666666666
9,0.6142857142857143,60,5,76.62766666666667,3.10623
9,0.7428571428571429,60,5,86.97633333333333,2.9867966666666668
9,1.0,60,5,90.36533333333334,3.0220033333333336
