threads,delta,time_es,cpu_load
9,0.1,181.71699999999998,2.9308433333333332
9,0.2285714285714286,121.34666666666668,2.585996666666667
9,0.3571428571428572,110.34833333333334,2.43397
9,0.48571428571428577,108.42899999999999,2.2802666666666664
9,0.6142857142857143,102.60466666666667,2.28502
9,0.7428571428571429,97.89533333333333,2.35702
9,0.8714285714285716,88.74966666666667,2.4260800000000002
9,1.0,71.57366666666667,2.6111400000000002
